DisplayId,ModelId,CreatureModelScale
9709,185,1
9710,185,1
9711,186,1
9712,186,1
9714,457,1.5
9715,185,1
9716,185,1
9717,186,1
9718,186,1
9719,185,1
9720,185,1
9721,186,1
9722,186,1
9723,1291,1
9724,185,1
9725,185,1
9726,186,1
9727,186,1
9728,185,1
9729,185,1
9730,186,1
9731,186,1
9732,186,1.2
9733,185,1.2
9734,51,1.3
9735,51,1.3
9736,51,1.3
9737,51,1.3
9738,51,1.2
9739,51,1
9740,53,1
9741,53,1
9742,59,1
9749,218,0.55
9750,411,0.3
9751,317,1
9752,317,1
9753,1031,1.25
9754,312,1
9755,30,1.25
9756,30,0.5
9757,49,1
9758,250,1
9760,156,1.75
9761,51,1
9762,51,1.1
9763,52,1
9764,185,1
9765,52,1
9766,185,1
9767,186,1
9768,185,1
9769,185,1
9770,59,1
9771,59,1
9772,59,1
9773,53,1
9774,186,1
9775,56,1
9776,59,1
9777,831,1
9778,51,1.2
9779,51,1
9780,832,1
9781,78,1.15
9782,168,1.5
9783,912,1
9784,912,1
9785,912,1
9786,912,1
9787,912,1.15
9788,912,1.3
9789,912,1.3
9790,912,1.3
9791,832,1
9792,49,1
9793,250,1.25
9794,51,1
9795,52,1
9796,52,1
9797,51,1
9798,51,1
9799,51,1
9800,52,1
9801,52,1
9802,51,1
9803,51,1
9804,52,1
9805,52,1
9806,571,1
9807,57,1
9808,58,1
9809,57,1
9810,58,1
9811,50,1
9812,50,1
9813,50,1
9814,53,1
9815,49,1
9816,53,1
9817,53,1
9818,183,1
9819,182,1
9820,55,1
9821,183,1
9822,56,1
9823,56,1
9824,55,1
9825,55,1
9826,55,1
9829,30,0.1
9832,1311,1
9849,52,1.2
9850,52,1.2
9851,52,1.2
9852,52,1.2
9853,52,1.2
9854,52,1.2
9855,52,1.2
9856,52,1.2
9857,52,1.2
9858,52,1.2
9859,52,1.2
9860,52,1.2
9861,52,1.2
9862,52,1.2
9863,52,1.2
9864,52,1.2
9865,52,1.2
9866,52,1.2
9867,52,1.2
9868,52,1.2
9869,52,1.2
9870,52,1.2
9871,52,1.2
9872,52,1.2
9873,52,1.2
9874,52,1.2
9875,52,1.2
9876,52,1.2
9877,52,1.2
9878,52,1.2
9879,52,1.2
9880,52,1.2
9881,52,1.2
9882,52,1.2
9883,52,1.2
9884,52,1.2
9885,52,1.2
9886,52,1.2
9887,52,1.3
9888,52,1.2
9889,52,1.2
9890,52,1.3
9891,52,1.3
9892,52,1.2
9893,52,1.2
9894,52,1.2
9895,52,1.2
9896,52,1.2
9897,52,1.2
9898,59,1
9899,59,1
9900,59,0.9
9901,59,1
9902,59,1
9903,932,0.2
9904,932,0.1
9905,932,0.1
9906,932,0.1
9909,203,1
9910,30,0.1
9911,185,1
9912,49,1.5
9913,75,0.55
9929,30,1.75
9934,63,0.15
9935,59,1
9936,59,1
9937,56,1
9938,56,1
9939,185,1
9940,185,1
9941,186,1
9942,186,1
9943,57,1.5
9944,1151,2
9946,53,1.2
9947,53,0.8
9949,82,1
9950,82,1.2
9951,82,1.1
9952,457,1.5
9953,82,1.3
9954,1331,1.3
9955,82,1.8
9956,1331,1
9957,82,1.5
9958,82,0.5
9969,53,1
9989,631,0.35
9990,631,0.5
9991,457,1.5
9992,82,0.75
9993,82,0.5
9994,6,1
9995,571,1
9996,571,1.15
9997,30,0.25
9999,57,1
10000,229,1
10001,229,1
10002,229,1
10003,229,1
10004,52,1
10005,1351,1
10006,156,1.45
10007,6,1
10008,183,1
10009,51,1.1
10010,51,1
10015,66,0.4
10029,991,0.5
10030,167,0.7
10031,871,0.3
10032,78,1.5
10033,411,0.15
10034,77,1
10035,78,1
10036,1151,1
10037,205,1.45
10038,51,0.8
10039,35,1.45
10040,205,1.3
10041,205,1.3
10042,205,1.6
10043,35,1.3
10044,205,1.3
10045,207,1
10046,932,0.5
10049,59,1
10050,59,1
10051,60,1
10052,60,1
10054,1331,1.5
10055,210,1.5
10056,1391,1
10057,59,1
10069,59,1.2
10070,37,1.6
10071,51,1
10089,182,0.95
10090,134,1.3
10091,124,1
10092,60,1
10093,60,1
10094,47,1
10095,6,1
10109,53,1
10110,53,1
10111,53,1
10113,1331,1.4
10114,210,1.7
10115,1411,2
10116,1031,1.5
10129,50,1
10130,57,1
10131,49,1
10132,59,1
10133,136,3
10134,54,1
10135,53,1
10136,182,1
10137,51,1
10138,52,1
10139,49,1
10140,50,1
10141,185,1
10142,186,1
10143,57,1
10144,58,1
10145,56,1
10146,55,1
10147,183,1
10148,59,1
10149,60,1
10150,57,1
10151,49,1
10152,59,1
10153,60,1
10169,1431,2.5
10170,1431,1.75
10171,185,1
10172,51,1.3
10173,51,1.3
10174,52,1.3
10175,52,1.3
10176,51,1.2
10177,51,1.2
10178,52,1.2
10179,52,1.2
10180,60,1
10181,59,1
10182,59,1
10183,75,1.3
10184,53,1
10185,56,1
10186,51,1
10187,57,1
10188,59,1
10189,78,2
10190,55,1
10191,37,1.3
10192,57,1
10193,1451,3
10194,57,1
10195,53,1
10196,56,1
10197,57,1
10198,51,1
10199,312,1
10209,73,0.4
10210,51,1
10211,50,1
10212,186,1
10213,182,1
10214,183,1
10215,182,1
10216,182,1
10217,49,1
10218,51,1.3
10219,51,1.3
10220,52,1.3
10221,52,1.3
10222,51,1.3
10223,60,1
10224,60,1
10225,59,1
10226,59,1
10227,60,1
10228,60,1
10229,49,1
10230,59,1
10231,59,1
10232,50,1
10233,60,1
10234,60,1
10235,59,1
10236,59,1
10237,49,1
10238,60,1
10239,60,1
10240,59,1
10241,59,1
10242,49,1.25
10243,59,1
10244,133,5
10245,53,1
10246,49,1
10247,49,1
10248,57,1.3
10249,186,1
10250,186,1
10251,185,1
10252,185,1
10253,60,1
10254,59,1
10255,168,1.15
10256,168,1.15
10269,146,0.25
10270,192,1
10271,192,1.15
10273,61,1.15
10274,43,1.5
10275,971,1
10277,49,1
10278,73,1.3
10279,49,1
10280,50,1
10281,50,1
10282,12,1.3
10283,27,1.5
10284,27,1.5
10285,41,1.3
10286,49,1
10287,49,1
10288,50,1
10289,50,1
10290,971,1.5
10291,49,1
10292,49,1
10293,50,1
10294,50,1
10295,49,1
10296,49,1
10297,50,1
10298,50,1
10299,49,1
10300,49,1
10301,50,1
10302,50,1
10303,49,1
10304,49,1
10305,50,1
10306,50,1
10307,49,1
10308,49,1
10309,50,1
10310,50,1
10311,49,1
10312,49,1
10313,50,1
10314,50,1
10315,591,2.5
10316,42,1.5
10317,205,2
10318,1471,1
10319,42,1.4
10320,49,1
10321,49,1
10322,50,1
10323,50,1
10324,49,1
10325,49,1
10326,50,1
10327,50,1
10328,49,1
10329,49,1
10330,50,1
10331,50,1
10332,49,1
10333,49,1
10334,50,1
10335,50,1
10336,49,1
10337,50,1
10338,49,1.05
10339,49,1
10340,49,1
10341,49,1.1
10342,49,1
10343,49,1
10344,49,1
10345,49,1.05
10346,50,1
10347,50,1
10348,49,1
10349,49,1
10350,49,1
10351,49,1
10352,50,1
10353,50,1
10354,49,1
10355,49,1
10356,49,1
10357,185,1.2
10358,49,1
10359,49,1
10360,50,1
10361,50,1
10362,57,1
10363,57,1
10364,58,1
10365,58,1
10366,49,1
10367,49,1
10368,50,1
10369,50,1
10370,49,1
10371,49,1
10372,50,1
10373,50,1
10374,53,1
10375,2208,1
10376,49,1
10377,49,1
10378,50,1
10379,315,1
10380,50,1
10381,313,1
10382,315,1
10383,49,1
10384,49,1
10385,50,1
10386,50,1
10387,49,1
10388,49,1
10389,50,1
10390,50,1
10391,49,1
10392,49,1
10393,50,1
10394,50,1
10395,49,1
10396,50,1
10397,50,1
10398,49,1
10399,49,1
10400,50,1
10401,50,1
10402,56,1.1
10403,49,1
10404,49,1
10405,50,1
10406,50,1
10407,56,1
10408,49,1
10409,49,1
10410,50,1
10411,50,1
10412,56,1
10413,49,1
10414,49,1
10415,50,1
10416,50,1
10417,49,1
10418,49,1
10419,50,1
10420,50,1
10421,49,1
10422,49,1
10423,50,1
10424,50,1
10425,49,1
10426,457,1.5
10427,49,1
10428,49,1
10429,50,1
10430,50,1
10431,50,1.2
10432,50,1.05
10433,1491,1
10434,185,1
10435,185,1
10436,186,1
10437,186,1
10438,185,1
10439,186,1
10440,186,1
10441,185,1
10442,185,1
10443,185,1
10444,185,1
10445,80,1
10446,186,1
10447,186,1
10448,57,1
10449,57,1
10450,58,1
10451,58,1
10452,185,1.2
10453,49,1
10454,831,1
10455,50,1
10456,57,1
10457,49,1
10458,49,1
10459,50,1
10460,49,1
10461,51,1
10462,53,1
10463,49,1
10464,49,1
10465,183,1
10466,53,1
10468,49,1
10469,49,1
10470,57,1
10471,53,1
10472,831,1
10473,185,1
10474,57,1
10475,57,1
10476,49,1
10477,54,1
10478,49,1
10479,49,1
10480,50,1
10481,50,1
10482,49,1
10483,49,1
10484,49,1
10485,50,1
10486,50,1
10487,45,1.3
10488,49,1
10489,49,1
10490,50,1
10491,50,1
10492,49,1
10493,49,1
10494,50,1
10495,50,1
10496,49,1
10497,49,1
10498,50,1
10499,50,1
10500,49,1
10501,49,1
10502,50,1
10503,50,1
10504,49,1
10505,49,1
10506,50,1
10507,50,1
10508,49,1
10509,49,1
10510,50,1
10511,50,1
10512,49,1
10513,49,1
10514,50,1
10515,50,1
10516,49,1
10517,49,1
10518,50,1
10519,50,1
10529,49,1
10530,49,1
10531,50,1
10532,50,1
10533,50,1
10534,50,1
10535,49,1
10536,49,1
10537,50,1
10538,50,1
10539,49,1
10540,49,1
10541,50,1
10542,50,1
10543,130,1.5
10544,49,1
10545,49,1
10546,49,1
10547,49,1
10548,182,1
10549,50,1
10550,58,1
10551,49,1
10552,57,1
10553,391,1.5
10554,49,1
10557,50,1
10558,55,1
10559,54,1
10560,49,1
10561,49,1
10562,50,1
10563,58,1
10564,60,1
10565,56,1
10566,59,1
10567,55,1
10569,183,1
10570,51,1
10571,183,1
10572,57,1
10573,56,1
10574,56,1
10575,183,1
10576,57,1
10577,59,1
10578,51,1
10579,146,1.3
10580,57,1
10581,58,1
10582,56,1
10583,6,1.5
10584,6,1.75
10585,6,1.3
10586,59,1
10587,49,1
10588,53,1
10589,51,1
10590,57,1
10591,50,1
10592,56,1
10609,50,1
10610,50,1
10611,51,1
10612,156,1.6
10613,156,1.6
10614,59,1
10615,56,1
10616,55,1
10617,59,1
10618,83,2
10619,57,1
10620,183,1
10621,141,1.5
10622,53,1
10623,60,1
10624,56,1
10625,49,1
10626,45,1.3
10627,45,1.5
10628,45,0.75
10629,53,1
10630,45,0.9
10631,49,1
10632,49,1
10633,50,1
10634,50,1
10635,53,1
10636,55,1
10637,49,1
10638,49,1
10639,50,1
10640,50,1
10641,49,1
10642,10,1.75
10643,10,1.15
10644,53,1
10645,55,1
10646,56,1
10647,55,1
10648,222,0.8
10649,55,1
10650,831,1
10651,832,1
10652,60,1
10653,59,1
10654,832,1
10655,831,1
10656,831,1
10657,56,1
10658,51,1
10659,186,1.2
10660,185,1.2
10661,751,1
10662,751,1
10663,186,1.2
10664,751,1
10665,832,1
10666,751,1
10667,751,1
10668,49,1
10669,49,1.2
10670,491,1
10671,491,1
10672,491,1
10673,491,1
10674,49,1
10689,59,1
10690,144,1
10691,130,2.5
10692,60,1
10693,53,1
10694,53,1
10695,51,1
10696,51,1
10697,51,1
10698,144,1.5
10699,156,1.3
10700,9,1
10701,9,1
10702,144,1
10703,9,1.5
10704,32,1.45
10705,32,2.35
10706,32,1
10707,32,2.35
10708,32,2.65
10709,32,2.5
10710,32,1.2
10714,32,1.6
10718,1511,1
10719,1511,1
10720,1511,1
10721,1511,1
10722,183,1
10723,144,1
10724,49,1
10725,58,1
10726,185,1
10727,51,1
10728,144,1.15
10729,731,1.5
10730,79,1
10731,144,1
10732,58,1
10733,144,1
10734,60,1
10735,59,1
10736,59,1
10737,60,1
10738,55,1
10739,831,1
10740,831,1
10741,831,1
10742,831,1
10743,831,1
10744,832,1
10745,832,1
10746,832,1
10747,831,1
10748,831,1
10749,56,1
10750,144,1.15
10751,144,1.3
10752,144,0.75
10753,290,0.25
10754,831,1
10771,9,1
10772,9,0.75
10789,122,1
10790,10,1.3
10791,10,0.85
10792,10,1.5
10793,123,1.5
10794,122,1.5
10795,10,1.5
10796,122,1.3
10797,57,1
10798,84,1.3
10799,84,0.85
10800,84,1.3
10801,84,1.5
10802,84,2
10803,84,1.5
10804,84,1.3
10805,84,1.75
10806,84,1.75
10807,351,1.45
10808,351,1.3
10809,351,1.75
10810,351,1.6
10811,371,0.5
10812,371,0.75
10813,57,1
10814,11,1.5
10815,371,1.3
10816,11,1.3
10817,371,1.5
10818,11,0.85
10819,11,1.3
10820,49,1
10821,49,1
10822,50,1
10823,50,1
10824,61,1
10825,61,1.15
10826,61,1.5
10827,61,1.5
10828,373,1.15
10829,373,1.3
10830,373,1.15
10831,373,1.5
10832,373,0.85
10833,373,1.5
10834,57,1
10849,110,2.2
10850,123,1.3
10851,123,1
10852,123,0.85
10853,122,0.85
10854,122,1
10855,122,1.15
10856,123,1.15
10857,312,1
10858,55,1
10869,12,1.15
10870,12,1.5
10871,12,1.5
10872,12,1.15
10873,12,1
10874,12,1.3
10875,12,1.5
10876,12,1.3
10877,12,0.85
10878,56,1
10889,90,1.15
10890,90,1
10891,90,1.3
10892,90,1.5
10893,90,1.3
10894,90,1.15
10895,50,1
10896,49,1
10897,62,1.5
10898,62,1
10899,62,1.3
10900,62,1.15
10901,49,1
10902,192,1.3
10903,192,1.15
10904,192,1.3
10905,24,1.45
10906,24,1.3
10907,49,1
10908,49,1
10909,50,1
10910,50,1
10911,26,1.75
10912,26,0.85
10913,26,0.7
10914,27,1.5
10915,27,1.75
10916,27,1.15
10917,27,1.3
10918,27,1.15
10919,27,1.5
10920,29,1.5
10921,29,1.3
10922,172,1.3
10923,37,1.5
10924,37,1.5
10925,37,1.5
10926,37,1.3
10927,37,1.3
10928,80,1
10929,80,1
10930,49,1
10931,49,1
10932,191,2.5
10933,191,1.3
10934,191,1.3
10935,57,1
10936,58,1
10937,57,1
10938,58,1
10939,49,1
10940,49,1
10941,50,1
10942,50,1
10943,146,1.3
10944,146,1.5
10945,146,1.5
10946,146,1.75
10947,173,1.5
10948,50,1
10949,49,1
10950,139,0.7
10951,551,0.85
10952,195,1.15
10953,49,1
10954,49,1
10955,50,1
10956,50,1
10957,194,1.5
10958,59,1
10969,59,1
10970,168,1.15
10971,167,1.15
10972,167,1.3
10973,168,0.85
10974,168,1.3
10975,168,1.5
10976,167,1.5
10977,168,0.85
10978,168,1.3
10979,167,0.85
10980,55,1
10981,831,1
10982,182,1
10983,218,1.45
10984,218,1
10985,218,1.75
10986,218,1.3
10987,218,1.15
10988,218,1.3
10989,182,0.9
10990,1532,0.25
10991,75,0.85
10992,1531,0.25
10993,1533,0.25
10994,144,1
10995,50,1
10996,911,0.3
11009,911,0.3
11010,911,0.5
11011,791,1.5
11012,791,1.5
11013,49,1
11014,49,1
11015,50,1
11016,50,1
11017,49,1
11018,49,1
11019,50,1
11020,50,1
11021,49,1
11022,49,1
11023,50,1
11024,50,1
11025,49,1
11026,50,1
11027,53,1
11028,49,1
11029,82,2
11031,82,1.6
11032,411,1
11033,49,1
11034,352,1.5
11035,49,1
11036,49,1
11037,49,1
11038,49,1
11039,50,1
11040,50,1
11041,50,1
11042,50,1
11043,50,1
11044,56,1
11045,56,1
11046,56,1
11047,56,1
11048,56,1
11049,53,1
11050,54,1
11051,53,1
11052,53,1
11053,53,1
11054,185,1
11055,185,1
11056,185,1
11057,186,1
11058,186,1
11059,58,1
11060,57,1
11061,58,1
11062,58,1
11063,57,1
11069,310,1
11070,49,1.5
11071,891,1.15
11072,49,1.75
11073,50,1.25
11074,185,1.2
11075,185,1.2
11076,186,1.2
11077,186,1.2
11078,912,1.3
11079,91,1.15
11080,185,1.2
11081,185,1.2
11082,186,1.2
11083,186,1.2
11084,91,1.5
11085,91,1.3
11086,92,1.45
11087,91,1.15
11088,92,1.3
11089,871,1.15
11090,92,1.15
11091,36,1.15
11092,91,1.5
11093,871,1.15
11094,871,1
11095,36,1
11096,36,0.7
11097,36,0.7
11098,218,0.85
11099,91,0.85
11100,185,1.2
11101,185,1.2
11102,186,1.2
11103,186,1.2
11104,871,0.85
11105,871,0.7
11106,91,1.45
11107,871,1.15
11108,871,1
11109,185,1.2
11110,185,1.2
11111,186,1.2
11112,186,1.2
11113,185,1.2
11114,185,1.2
11115,186,1.2
11116,186,1.2
11117,49,1
11118,50,1
11119,49,1
11120,50,1
11121,1571,1
11122,50,1
11123,49,1
11124,182,1
11125,50,1
11126,49,1
11127,182,1
11128,50,1
11129,49,1
11130,182,1
11131,50,1
11132,49,1
11133,182,1
11134,50,1
11135,49,1
11136,182,1
11137,81,2
11138,81,1.15
11139,81,2
11140,81,2
11141,81,1.5
11142,92,1.15
11143,871,0.85
11144,871,0.7
11145,50,1
11146,49,1
11147,182,1
11148,50,1
11149,49,1
11150,182,1
11151,50,1
11152,49,1
11153,182,1
11154,50,1
11155,49,1
11156,182,1
11157,312,1
11158,185,1
11159,185,1
11160,186,1
11161,310,1
11162,186,1
11163,310,1
11164,312,1
11165,41,2
11166,41,1.75
11167,185,1
11168,185,1
11169,186,1
11170,186,1
11171,110,1.75
11172,110,2
11173,183,1
11174,250,1.15
11175,183,1
11176,183,1
11177,183,1
11178,250,0.85
11179,44,1.5
11180,44,0.85
11181,44,1.6
11182,185,1
11183,185,1
11184,186,1
11185,186,1
11189,185,1.2
11190,185,1
11191,186,1
11192,186,1
11193,185,1
11194,185,1
11195,186,1
11196,186,1
11197,185,1.2
11198,185,1.2
11199,186,1.2
11200,186,1.2
11201,185,1
11202,185,1
11203,186,1
11204,186,1
11205,55,1
11206,56,1.15
11207,55,1.15
11208,56,1.15
11209,55,1
11210,56,1.15
11211,55,1
11212,56,1.15
11213,55,1.15
11214,56,1.15
11215,55,1.15
11216,56,1.15
11217,185,1
11218,185,1
11219,186,1.2
11220,186,1
11221,185,1.2
11222,185,1.2
11223,186,1.2
11224,186,1.2
11225,185,1.2
11226,185,1.2
11227,186,1.2
11228,186,1
11229,185,1.2
11230,185,1.2
11231,186,1.2
11232,186,1.2
11233,185,1
11234,185,1
11235,186,1
11236,186,1
11237,185,1
11238,185,1
11239,186,1
11240,186,1
11241,55,1
11242,56,1
11243,55,1
11244,56,1.15
11245,185,1
11246,185,1
11247,186,1
11248,186,1
11249,55,1
11250,56,1.15
11251,55,1
11252,56,1.15
11253,332,1.75
11254,332,1.3
11255,332,1.15
11256,55,1
11257,332,2
11258,332,2
11259,531,1.5
11260,531,1.75
11261,531,2
11262,531,2
11263,531,1.5
11264,332,1.15
11265,332,1.75
11266,531,1.75
11267,332,2
11268,531,2
11269,332,1.15
11270,56,1.2
11271,332,2.25
11272,49,1
11273,58,1
11274,59,1
11275,49,1
11276,182,1
11277,57,1
11278,51,1
11279,49,1
11280,60,1
11281,183,1
11282,58,1
11283,57,1
11284,57,1
11285,50,1
11286,59,1
11287,49,1
11288,185,1.4
11289,182,1
11290,50,1
11291,58,1
11292,183,1
11293,31,1.75
11294,186,1.2
11295,186,1
11296,58,1
11297,49,1
11298,185,1.2
11299,57,1
11300,50,1
11301,58,1
11302,49,1
11303,57,1
11304,50,1
11305,57,1
11306,49,1
11307,58,1
11308,50,1
11309,57,1
11310,49,1
11311,185,1.4
11312,185,1.2
11313,185,1.2
11314,185,1.2
11315,34,1.5
11316,34,1.15
11317,34,1.3
11318,34,2.5
11319,34,2.5
11320,185,1.2
11321,49,1
11322,59,1
11323,56,1
11324,50,1
11325,57,1
11326,55,1
11327,185,1.2
11328,51,1
11329,54,1
11330,58,1
11331,78,1.3
11332,78,1.5
11333,78,1.75
11334,78,1.3
11335,78,2
11336,78,1.5
11337,78,1.75
11338,78,1.5
11339,78,0.85
11340,78,1.75
11341,78,2
11342,78,2
11343,78,2.25
11344,78,1.15
11345,78,1.3
11346,78,1.15
11347,78,2.25
11348,63,1.5
11349,49,1
11350,49,1
11351,49,1
11352,54,1
11353,831,1
11354,74,1
11355,89,1
11356,56,1
11357,128,1
11358,127,1
11359,59,1
11360,49,1
11361,49,1
11362,188,3
11363,8,1.5
11369,912,2
11370,3,1.3
11371,172,1
11372,49,1
11373,591,1
11374,591,1.25
11375,831,1
11376,831,1
11377,831,1
11379,831,1
11380,1591,2
11381,392,1.75
11382,145,2
11383,372,1.5
11384,372,1.75
11385,145,1.3
11386,372,1.3
11387,831,1
11388,832,1
11389,832,1
11390,49,1
11391,49,1
11392,50,1
11393,50,1
11394,317,1
11395,55,1
11396,174,1.3
11397,174,1.15
11398,912,0.85
11399,174,0.85
11400,912,0.85
11401,912,1.5
11402,912,0.85
11403,912,1.15
11404,912,1.15
11405,912,0.85
11406,49,1
11407,50,1
11408,52,1
11409,53,1
11410,1631,1.5
11411,73,0.7
11412,73,1.15
11413,73,1
11414,73,1
11415,73,0.85
11416,43,0.55
11417,73,1.3
11418,73,1.5
11419,73,1.15
11420,73,1.15
11421,73,0.85
11422,73,0.7
11423,144,1
11424,53,1
11425,53,1
11426,53,1
11427,53,1
11428,49,1
11429,51,1
11430,51,1
11431,51,1
11432,52,1
11433,52,1
11434,51,1
11435,51,1
11436,52,1
11437,52,1
11438,51,1
11439,51,1
11440,52,1
11441,52,1
11442,186,1
11443,185,1
11444,82,1.3
11445,82,1.5
11446,82,1.15
11447,82,2.5
11448,82,0.7
11449,82,0.85
11450,82,1.15
11451,82,0.7
11452,82,1.3
11453,82,1
11454,82,0.7
11455,82,2.25
11456,59,1
11457,54,1
11458,50,1
11459,49,1
11460,1651,1.75
11461,831,0.75
11462,50,1
11463,58,1
11464,57,1
11465,182,1
11466,57,1
11467,57,1
11468,185,1
11469,59,1
11470,831,1
11471,167,1
11472,168,1
11473,70,1
11474,49,1
11475,49,1
11476,49,1
11477,50,1
11478,50,1
11479,55,1
11489,70,1.5
11490,1671,1
11491,551,0.85
11492,168,1.75
11509,49,1.2
11510,51,1
11511,53,1
11512,50,1
11513,78,2
11532,33,2.35
11533,32,2.35
11534,32,2.65
11536,32,2.5
11537,33,2.35
11538,33,2.5
11539,33,1.45
11542,33,2.2
11543,33,2.5
11544,32,2.2
11545,32,2.05
11546,33,2.05
11548,32,1.75
11549,32,2.2
11550,33,2.2
11551,32,2
11552,32,1.3
11553,32,2.5
11554,32,1.9
11555,32,1.75
11556,33,1.9
11557,32,2.05
11558,33,1.6
11559,32,2.2
11560,33,1.75
11561,1431,2.35
11562,33,2.35
11563,33,1.45
11564,1431,2.5
11565,1431,2.65
11566,33,1.6
11567,32,1.15
11568,32,1.9
11569,32,2.05
11570,32,2.5
11571,1431,1.45
11572,33,1.75
11573,33,1.15
11574,1431,2.65
11576,1431,2.8
11577,32,2.35
11578,33,2.8
11579,32,2.5
11581,32,2.65
11582,32,2.8
11583,1431,2.8
11584,32,2.35
11585,33,2.35
11586,1691,1
11589,52,1
11590,59,1
11591,49,1
11592,55,1
11593,58,1
11594,54,1
11595,185,1
11596,183,1
11609,41,0.85
11610,41,0.7
11611,41,1
11629,831,1
11630,831,1
11631,42,1.2
11632,971,1.3
11633,951,1.15
11634,951,1
11635,951,1.3
11636,951,1.5
11637,492,1
11638,3,1.5
11639,3,1.5
11640,3,1.5
11641,1711,0.6
11649,9,1.5
11650,29,1
11651,29,1.15
11652,29,0.85
11653,29,1
11654,37,0.85
11655,79,1
11656,49,1
11657,56,1.2
11658,130,2
11659,1671,2
11660,51,1.5
11661,8,1.3
11662,56,1
11663,56,1
11664,55,1
11665,186,1
11666,53,1
11667,185,1
11668,310,1
11669,317,1
11670,56,1
11671,315,1
11672,310,1
11673,60,1
11674,57,1
11675,832,1
11676,832,1
11679,831,1
11680,55,1
11681,60,1
11682,56,1
11683,56,1
11684,56,1
11685,59,1
11686,1731,1
11687,60,1
11688,59,1
11689,832,1
11690,831,1
11691,183,1
11692,56,1
11693,57,1
11694,182,1
11709,631,0.5
11710,69,1
11711,69,1
11712,69,1
11713,1,1.15
11714,77,1.15
11729,56,1
11730,45,1.3
11731,45,1
11733,53,1
11734,186,1
11735,54,1
11736,51,1
11737,186,1
11738,59,1
11739,54,1
11740,53,1
11741,54,1
11742,50,1
11743,49,1
11744,50,1
11745,185,1
11746,50,1
11747,50,1
11748,186,1
11749,185,1
11750,186,1
11751,51,1
11752,54,1
11753,51,1
11754,59,1
11755,59,1
11756,57,1
11757,182,1
11758,185,1.2
11759,185,1.2
11760,186,1.2
11761,186,1.2
11762,185,1.2
11763,185,1.2
11764,186,1.2
11765,186,1.2
11766,56,1
11767,56,1
11768,55,1
11769,55,1
11770,60,1
11771,60,1
11772,59,1
11773,59,1
11774,59,1
11775,60,1
11776,55,1
11777,56,1
11789,60,1
11790,59,1
11791,59,1
11792,59,1
11793,49,1.2
11794,49,1
11795,59,1
11796,60,1
11797,59,1.2
11798,51,1.2
11799,59,1
11800,183,1
11801,51,1
11802,56,1
11803,59,1
11804,49,1
11805,57,1
11806,53,1
11809,51,1.2
11810,50,1
11811,49,1
11812,51,1
11813,54,1
11814,57,1
11815,50,1
11816,49,1
11817,185,1
11818,182,1
11819,54,1
11820,185,1
11821,52,1
11822,53,1
11823,58,1
11824,49,1
11825,49,1
11826,57,1
11827,183,1
11828,932,3
11829,411,2
11830,53,1.25
11831,53,1
11832,53,1
11833,53,1
11834,53,1
11835,50,1.25
11836,49,1
11849,51,1
11850,52,1
11851,51,1
11852,59,1
11853,52,1
11854,52,1
11855,51,1
11856,51,1
11857,52,1
11858,52,1
11859,51,1
11860,51,1
11861,52,1
11862,52,1
11863,51,1
11864,51,1
11865,52,1
11866,51,1
11867,52,1
11868,51,1
11869,52,1
11870,51,1
11871,52,1
11872,51,1
11873,80,1
11874,59,1
11875,60,1
11876,59,1
11877,60,1
11878,59,1
11879,60,1
11880,59,1
11881,60,1
11882,59,1
11883,60,1
11884,59,1
11885,60,1
11886,59,1
11887,59,1
11888,60,1
11889,60,1
11890,50,1
11892,57,1.3
11893,49,1
11894,51,1.15
11895,51,1
11896,53,1
11898,50,1
11899,53,1
11900,55,1
11901,52,1
11902,59,1
11903,1751,1
11904,58,1
11905,25,1
11906,25,2
11907,56,1
11908,83,1.3
11909,83,2.5
11910,82,2.5
11911,831,1
11912,176,0.75
11913,49,1
11914,1753,1
11929,50,1
11930,49,1
11949,49,1.2
11950,52,1.2
11951,52,1.2
11952,52,1.2
11953,51,1.2
11954,52,1.2
11955,51,1.2
11956,51,1.2
11957,51,1.2
11958,52,1.2
11959,52,1.2
11960,52,1.2
11961,51,1.2
11962,51,1.2
11963,51,1.2
11964,52,1.2
11965,51,1.2
11966,52,1.3
11967,51,1.3
11968,52,1.3
11969,51,1.3
11970,52,1.2
11971,52,1.2
11972,51,1.2
11973,51,1.2
11974,52,1.4
11975,52,1.4
11976,51,1.4
11977,51,1.4
11978,52,1.2
11979,51,1.2
11980,52,1.2
11981,51,1.2
11983,52,1.4
11984,51,1.4
11985,52,1.4
11986,205,3
11987,51,1.4
11988,52,1.3
11989,52,1.3
11990,51,1.3
11991,51,1.3
11992,52,1.2
11993,52,1.2
11994,51,1.2
11995,51,1.2
11996,51,1.4
11997,1451,1.5
11998,52,1.2
11999,52,1.2
12000,51,1.2
12001,51,1.2
12002,1151,3
12003,33,2.65
12004,52,1.3
12005,51,1.3
12006,52,1.3
12007,51,1.3
12008,51,1.3
12009,52,1.2
12010,51,1.2
12011,52,1.2
12012,51,1.2
12013,52,1.2
12014,52,1.2
12015,51,1.2
12016,51,1.2
12017,52,1.2
12019,52,1.2
12020,51,1.2
12021,52,1.2
12022,52,1.2
12023,52,1.4
12024,51,1.2
12025,51,1.2
12026,51,1.4
12027,52,1.4
12028,51,1.4
12029,1151,4
12030,1151,2
12031,56,1
