"Entry","MaleText","FemaleText","LanguageId","EmoteId1","EmoteId2","EmoteId3","EmoteDelay1","EmoteDelay2","EmoteDelay3"
"4681","Try some of this cherry pie, it will put a smile on your face, ten miles wide.","Try some of this cherry pie, it will put a smile on your face, ten miles wide.","7","0","0","0","0","0","0"
"4682","Fresh cherry pie for sale, looks so good it will bring a tear to your eye.","Fresh cherry pie for sale, looks so good it will bring a tear to your eye.","7","0","0","0","0","0","0"
"4684","Cherry pie is my favoritist food in all of Azeroth.","Cherry pie is my favoritist food in all of Azeroth.","7","0","0","0","0","0","0"
"4705","Oh, if I only had a tree branch to hold up in front of me. The guards would never see me then.","","0","0","0","0","0","0","0"
"4706","You'll have to be patient with me, $n. I've got my Spybot inside working on a very delicate matter. I'll be with ya in a second.$B$BOh, and do me a favor, try not to let Lescovar see you... we're about to ambush him.","","0","0","0","0","0","0","0"
"4710","Rough times, huh, $n? No matter where you turn someone needs help, and my wife and I are no exception.","","0","0","0","0","0","0","0"
"4719","Hi there! The name's Gregan. What can I do for ya?","","0","0","0","0","0","0","0"
"4722","Sure thing, $n. You look like you can be trusted... Trustworthy! I can spot that a mile away...$B$BAnyway, back to what I was sayin'. Takes one Evoroot plant to make the Videre Elixir. The rest 'a the ingredients are trivial really, but the Evoroot, well, that can be a bit tricky to get.","","0","0","0","0","0","0","0"
"4731","Get it over with you filthy $r.$B$B<Kharan lowers his head, exposing his stubby neck.>","","0","16","0","0","0","0","0"
"4733","All is lost...","","0","0","0","0","0","0","0"
"4735","Do I look stupid to you, $r? I may as well sign her death warrant myself! Why should I trust you?~","","0","26","5","6","0","0","0"
"4737","<Kharan sighs.>$B$BI suppose... I suppose you are right.$B$BGor'shak told me that your Warchief has big plans. Plans that may change the way the Alliance and Horde interact. What do you know about this?","","0","1","1","6","0","0","0"
"4739","Then listen well, $r.$B$BSeveral months ago, the Magistrate of Lakeshire sent envoys to Ironforge, pleading with the King for assistance with the Blackrock incursions coming from Redridge and the Burning Steppes.$B$BPrincess Moira volunteered to help, against my pleadings. I was assigned twenty elite guardsmen to protect the Princess through the perilous journey from the Loch to Lakeshire.","","0","1","1","1","0","0","0"
"4741","<Kharan clears his throat.>$B$BWe made our way through the Searing Gorge tunnel and into the ravaged wasteland comprising the gorge. In retrospect, things were eerily quiet. The only dangers we ran across were the wildlife of the region: Creatures that my men easily dispatched.$B$BWe reached Blackrock Mountain with relative ease and made our way through the stonewrought construction without so much as a hiccup.","","0","1","1","1","0","0","0"
"4743","As we were making our way across the Burning Steppes, we were ambushed. It must have been a hundred of them... Dark Iron dwarves! They were shifting out of the walls, from the rocks in the Steppes; out of every crevice, nook, and cranny in sight. They swarmed us, overwhelming the guards and the few brave heroes that had agreed to assist us on this mission.$B$BOne thing was clear: This was a highly orchestrated ambush. It was as if they knew every move we would make before we made them...","","0","1","1","1","0","0","0"
"4745","How else could this have happened? Someone must have tipped the Dark Irons off.$B$B<Kharan shakes his fist at you.>$B$BSo help me, if I ever get out of here, I will spend the rest of my days finding the traitor.","","0","6","15","1","0","0","0"
"4747","Where was I? Oh yes, so we were captured. My elite guardsmen were executed on the spot. They spared me and took the princess away by way of ram. I was taken to the detention halls of the Slag Pit and then transferred to this prison.$B$BI can only assume I am still alive because they wish to extract a ransom for my pitiful life. Or maybe out of cruelty, as a way to let me forever play back the events that transpired in my mind. Regret is the cruelest jailor of all, $r.","","0","6","1","1","0","0","0"
"4749","She now resides at the side of Emperor Thaurissan. He has her under some sort of powerful thought altering spell... and here I sit, completely helpless.~","","0","1","1","0","0","0","0"
"4753","Only a fool would dare disturb me in my lair.","","0","0","0","0","0","0","0"
"4756","<Cyrus's eyes glow brightly>$B$BDo I devour you whole or do I allow you to live?$B$BPerhaps you could still be of some use...$B$BChallenge my minion, $r. Survive and return proof of your victory to me.","","0","0","0","0","0","0","0"
"4760","Grumble, grumble...","","0","0","0","0","0","0","0"
"4761","Look for Yelmak's Alchemy and Potions.  Find it in the middle of The Drag, west of the huge tree.","Look for Yelmak's Alchemy and Potions.  Find it in the middle of The Drag, west of the huge tree.","1","0","0","0","0","0","0"
"4762","Potions and oils, these are things that Yelmak will teach you of if you are worthy.  Look for his shop in the middle of The Drag.","Potions and oils, these are things that Yelmak will teach you of if you are worthy.  Look for his shop in the middle of The Drag.","1","0","0","0","0","0","0"
"4763","Talk to Saru Steelfury at The Burning Anvil.  Go to the Valley of Honor.  It's at the end of the path to the right of Red Canyon Mining.","Talk to Saru Steelfury at The Burning Anvil.  Go to the Valley of Honor.  It's at the end of the path to the right of Red Canyon Mining.","1","0","0","0","0","0","0"
"4764","Maybe Saru Steelfury will teach you to make an axe as good as mine some day.  Find him at The Burning Anvil in the Valley of Honor down the path to the right past Red Canyon Mining.","Maybe Saru Steelfury will teach you to make an axe as good as mine some day.  Find him at The Burning Anvil in the Valley of Honor down the path to the right past Red Canyon Mining.","1","0","0","0","0","0","0"
"4765","You want Zamja at Borstan's Firepit on the upper level of The Drag.  Go up the stairs on the left as you enter The Drag from the Valley of Strength.","You want Zamja at Borstan's Firepit on the upper level of The Drag.  Go up the stairs on the left as you enter The Drag from the Valley of Strength.","1","0","0","0","0","0","0"
"4767","You'll want to learn from Zamja.  Head to Borstan's Firepit on the upper level of The Drag by taking the stairs on the left as you enter from the Valley of Strength.","You'll want to learn from Zamja.  Head to Borstan's Firepit on the upper level of The Drag by taking the stairs on the left as you enter from the Valley of Strength.","1","0","0","0","0","0","0"
"4769","Godan's Runeworks is where you'll go.  Look for it on the west end of The Drag, right next to the Valley of Wisdom.","Godan's Runeworks is where you'll go.  Look for it on the west end of The Drag, right next to the Valley of Wisdom.","1","0","0","0","0","0","0"
"4770","Can you enchant my axe?  I'll want a permanent.  Maybe later then.  Find Godan's Runeworks on the west end of The Drag near the Valley of Wisdom.","Can you enchant my axe?  I'll want a permanent.  Maybe later then.  Find Godan's Runeworks on the west end of The Drag near the Valley of Wisdom.","1","0","0","0","0","0","0"
"4772","Arnok makes good bandages.  Find him at the Survival of the Fittest hut on the shore of the lake next to Spirit Lodge in the Valley of Spirits.  It's above and to the west of the Valley of Strength.","Arnok makes good bandages.  Find him at the Survival of the Fittest hut on the shore of the lake next to Spirit Lodge in the Valley of Spirits.  It's above and to the west of the Valley of Strength.","1","0","0","0","0","0","0"
"4773","I guess someone needs to bandage us warriors up after the fighting.  Seek out Arnok at the Survival of the Fittest hut next to the Spirit Lodge in the Valley of Spirits.  Look up above and to the west of the Valley of Strength for a lake.  That's where he's at.","I guess someone needs to bandage us warriors up after the fighting.  Seek out Arnok at the Survival of the Fittest hut next to the Spirit Lodge in the Valley of Spirits.  Look up above and to the west of the Valley of Strength for a lake.  That's where he's at.","1","0","0","0","0","0","0"
